replay_time,time_H,coa_phase,eff_dist_H,approximant,chi_p,z,distance,spin2z,fref,time,right_ascension,spin1z,time_V,time_L,logpdraw,spin2x,mass1_source,snr_V,spin1y,lambda2,snr_L,chi_eff,snr_H,spin1x,mass2_source,declination,eff_dist_V,eff_dist_L,eccentricity,snr_net,spin2y,polarization,Mc_source,inclination,mass1,Mc,lambda1,mass2,flow,logpdraw_right_ascension_declination,logpdraw_z_mass1_source_mass2_source_spin1x_spin1y_spin1z_spin2x_spin2y_spin2z,logpdraw_lambda1_lambda2_GIVEN_mass1_source_mass2_source,logpdraw_inclination_polarization_coa_phase,logpdraw_eccentricity,logpdraw_time
1324069694.7058406,1263781694.7093108,4.400567538614084,658.2135881470886,b'IMRPhenomPv2_NRTidalv2',0.4891918464404369,0.205563158747617,1048.3209532715434,-0.08321311523245561,10.0,1263781694.7231612,1.9225623735005095,-0.6068677546754628,1263781694.7075472,1263781694.7058406,-22.034471134303395,-0.06322507405629943,13.124796080542517,3.1531488626595814,-0.5457804254636336,0.0,9.6880273430949,-0.36643656278969466,6.309412822862693,-0.5026221383726919,11.1417694831384,0.7294166848195558,728.5315866666084,781.406089606319,0.0,11.9836935758534,-0.18069315659514454,2.8373418708142255,10.520257670178058,0.45890197963946794,15.82277062077718,12.682835067698706,0.0,13.432106812130135,10.0,-2.8246395251546996,-11.318613218208704,0.0,-4.490021009277837,0.0,-inf
1322882779.3712888,1262594779.3658285,5.545442264013892,512.3414382135246,b'IMRPhenomPv2_NRTidalv2',0.5529827199548227,0.15966684554092214,792.6274138459786,-0.09911404797321738,10.0,1262594779.3853521,1.597863496798096,-0.586650964815888,1262594779.3789382,1262594779.3712888,-23.49587904362934,-0.2750480486771353,15.536876817528166,1.8369544749175561,0.2782540834644787,0.0,9.333775593784463,-0.37413534388683545,9.584967747697368,0.7066738138782599,12.005721277716166,1.0959515945507905,209.58617066053213,397.07324831307056,0.0,13.50427248327154,-0.07745931681798778,1.68666371985658,11.869985993994499,2.310929750032787,18.01760092854077,13.76522921427053,0.0,13.922636922572638,10.0,-3.3136577996708163,-12.801971133372557,0.0,-3.979052728923813,0.0,-inf
1323322164.4727135,1263034164.4718251,2.085904818573586,1146.9634288558436,b'IMRPhenomPv2_NRTidalv2',0.07447718922787924,0.32385310883860563,1757.49867856103,-0.01159901844201123,10.0,1263034164.4868872,4.143259660767925,0.019451252751704857,1263034164.469524,1263034164.4727135,-14.27141238972589,0.002583897329577166,23.944440261155954,3.6491982741041924,-0.002189227604792522,0.0,8.231850287539396,0.004137250182211081,7.071159016524406,0.0071567950178095235,23.30191663861191,1.183414562756134,1289.456304881027,1046.3531045471818,0.0,11.449074068987494,-0.14329419471683855,2.8708428590100556,20.562889172119867,2.6672697957493896,31.698921679131583,27.222244757214586,0.0,30.84831478392441,10.0,-3.5045059339691793,-2.9063055665209645,0.0,-4.459403507573591,0.0,-inf
1325999044.8784833,1265711044.8870666,2.555067714822831,439.0296482357042,b'IMRPhenomPv2_NRTidalv2',0.22289328274066067,0.2016760853590255,1026.221975827946,0.01346107473101651,10.0,1265711044.8911238,3.986834537538365,0.152083113091033,1265711044.8940308,1265711044.8784833,-19.70651313115955,-0.030966565459576028,90.30669720820897,1.7411689965335349,-0.34800894500348084,0.0,22.079374925347995,0.08481319556733295,10.781303267021958,-0.16715049507928692,85.14006313799698,-0.34521587449010527,148.4390586564791,597.3280742075378,0.0,24.63264027066676,-0.03902069946375922,2.64244580640159,76.32789502288617,2.597859783992838,108.5193983828634,91.7214060947965,0.0,102.31077777888848,10.0,-2.5918338118274695,-9.378661452404657,0.0,-4.334820485265268,0.0,-inf
1324280651.754144,1263992651.753476,6.249260143117613,861.6927288527294,b'IMRPhenomPv2_NRTidalv2',0.2852424597250407,0.20218687553725706,1029.1211535743414,-0.7124327998222507,10.0,1263992651.7339206,0.9561664736274237,-0.01599965988309372,1263992651.74367,1263992651.754144,-23.44674646403943,-0.5517414129079207,46.31710122452556,3.8414423707699963,-0.08592168061534511,0.0,18.657466452930436,-0.257943419214101,13.50218948142565,0.10864704738450462,24.656535597337058,-0.8355527107389252,503.5290464387359,889.3482146357453,0.0,23.34880842189796,0.1007613837511571,0.2709247887080503,29.13296210204415,2.6967417119035413,55.68181120505525,35.02326468460178,0.0,29.641763491335794,10.0,-2.930356413639385,-12.596220122352083,0.0,-4.518972546385806,0.0,-inf
1323653871.2622814,1263365871.267429,3.6587087165603585,125.36773608624746,b'IMRPhenomPv2_NRTidalv2',0.15724179667171864,0.06985392461232152,327.2335203444343,-0.02098627604526192,10.0,1263365871.2576818,4.127023365583544,-0.6793601861907819,1263365871.2418313,1263365871.2622814,-21.709811291271127,-0.036677940720139295,24.638718277022637,6.775265292695629,-0.1516449433399582,0.0,14.50365253697882,-0.4180484990083063,13.523922798379273,-0.1396795563534777,16.215053134333857,0.03292393326704992,140.62354302076722,102.8815854708316,0.0,20.95606462474147,-0.07433772683917557,2.4163349243357355,17.32508850331895,2.129973909700152,26.359829446090004,18.53531392953159,0.0,17.347738233564403,10.0,-2.5315663376071837,-11.936055146206861,0.0,-3.840992425794925,0.0,-inf
1322931792.240084,1262643792.244205,4.635845809581737,520.8742444370877,b'IMRPhenomPv2_NRTidalv2',0.09846217853654717,0.2056466580047162,1048.7965026929485,0.2375450153571687,10.0,1262643792.2552547,5.895671855010776,0.3461378268401323,1262643792.2650657,1262643792.240084,-22.448113902796205,0.04049969754685825,88.66351606141266,7.2903095141435,-0.08735310740358239,0.0,26.722143830636497,0.29264950048263044,14.417394787641385,-0.10756069368796226,86.06310488699461,-0.1970895359373305,528.9992637782519,640.6974072301057,0.0,31.22631672451851,-0.04032113354219923,1.436991691629845,76.04407127898148,2.580806163918654,106.89687182638966,91.68228039857645,0.0,103.76169478451442,10.0,-2.550573447459765,-12.189199652112336,0.0,-4.307143421561949,0.0,-inf
1323367705.2851267,1263079705.2779615,0.5819211884365955,307.3505468722299,b'IMRPhenomPv2_NRTidalv2',0.5463607699211809,0.16721227803341407,833.8663365964125,-0.3825748517541675,10.0,1263079705.2707992,4.285137164191601,-0.026438465844401318,1263079705.284366,1263079705.2851267,-26.489492731642944,-0.35760015127248806,79.8914107610693,5.285542813802423,-0.4216303898502194,0.0,16.58339333088483,-0.14183451664778177,6.080491892170915,0.45438813436599457,38.295008980792716,-0.29644207190687216,509.3733597818694,552.4591845784214,0.0,18.436872805715456,-0.1630109839643046,1.8681839141513272,47.51949801645437,2.8045939210101056,93.2502355497309,55.465341530790006,0.0,44.69840466978111,10.0,-2.575622236775041,-15.730242671429432,0.0,-4.782430441776317,0.0,-inf
1325832179.4369907,1265544179.4426703,2.6566671305558853,219.19615968951288,b'IMRPhenomPv2_NRTidalv2',0.4308955138702447,0.17145657635375683,857.2033279091839,0.04378147548616316,10.0,1265544179.4508305,3.9134212755629116,0.6603218742663199,1265544179.4602032,1265544179.4369907,-23.320015916747998,-0.03746351310234776,25.62400768978292,1.6493506125236634,0.4697114904742964,0.0,8.783577073618314,0.4109664196510563,5.004196552958286,0.0036276210800112118,17.401274720244206,-0.32157897877118596,180.74218817970927,304.1386737781511,0.0,10.242732388960723,0.3718344350340685,1.5210473767952968,18.314375982309187,1.1902994130430826,30.01741232073544,21.45449618629139,0.0,20.384837707968455,10.0,-2.5836473292769813,-13.585210855723316,0.0,-3.7499603500855487,0.0,-inf
1324518623.4319274,1264230623.4301195,2.4857522866080197,263.12677366574934,b'IMRPhenomPv2_NRTidalv2',0.5891623639271452,0.10696035515774877,513.6747946335092,0.18660741689967578,10.0,1264230623.410821,5.689726309987143,0.13944134432232919,1264230623.417662,1264230623.4319274,-24.148104977243996,0.9094213335613427,30.025931181750675,4.46578045747783,0.049529481068253965,0.0,27.069560789272575,0.1617550075582275,18.824003986625392,0.2515515157735757,26.958694729707798,-0.6450574709866639,141.53435302385995,290.58655521327074,0.0,33.27232246938892,0.3068876450424522,0.5203501970955263,24.760856724778805,2.0282603792986014,33.23751544489285,27.409286754071275,0.0,29.84220629258667,10.0,-2.7553369637964007,-14.207312652818526,0.0,-3.7842579789669157,0.0,-inf
1325036834.0234761,1264748834.0311465,3.2418067677028186,343.9378085292826,b'IMRPhenomPv2_NRTidalv2',0.5106704315260516,0.17347577689639665,868.3408040842932,0.10559577328157849,10.0,1264748834.0162482,3.8215466090900936,-0.425231534807662,1264748834.02413,1264748834.0234761,-24.29194495999175,-0.122354188070057,88.50878629412135,7.380171544627981,-0.8627523864888028,0.0,21.44174574083981,-0.16449322864196184,19.113709858983388,-0.1694110848398738,85.44454181679049,-1.1465906635405847,259.0493172305605,257.5623019653202,0.0,29.657196378220874,-0.040540323699583825,1.0987671256950116,75.70348592648324,1.0124842930405111,103.8629167586512,88.83620696134534,0.0,100.26710009001486,10.0,-3.4187348587628508,-13.63156143717729,0.0,-3.8404512823894574,0.0,-inf
1324847853.66334,1264559853.6667006,1.9752476586083092,1387.8354194858248,b'IMRPhenomPv2_NRTidalv2',0.2143028957019271,0.3002484784986994,1610.5436104346156,0.01859917534582322,10.0,1264559853.6467829,3.7335684199365846,-0.6596249290332792,1264559853.643142,1264559853.66334,-19.065073826609577,0.007018362638636232,64.09658002076556,1.1185619420589925,-0.34417095303079676,0.0,13.732552037814996,-0.35894615251606216,11.799580932513356,0.13350841307254221,51.046801105249,-0.5350394181752545,260.17734348736934,1160.4387092795357,0.0,18.140128899003233,-0.018577719343113187,1.1332601532311215,49.731806825621796,2.7278796510823438,83.34148064897055,64.66370615800598,0.0,66.37352546932574,10.0,-2.681558188217489,-8.395290396762304,0.0,-4.58702785996763,0.0,-inf
1324286875.54308,1263998875.5344412,5.039890521946762,1314.1909936824393,b'IMRPhenomPv2_NRTidalv2',0.19731430050805104,0.4647179921669748,2685.0030263232043,0.8661044130415788,10.0,1263998875.538845,1.6960904838754771,0.9747269941016959,1263998875.5303526,1263998875.54308,-26.309443550804417,0.13800522292216755,63.155922531804315,2.7857401022206023,-0.12057677103849569,0.0,9.032099883147513,0.9245148608639993,6.137669818599948,0.0486967824611751,54.29154740531477,0.796047260984232,1155.8724235839566,1308.252911428017,0.0,11.269878749056092,0.23852785889441852,0.28952517353717266,50.94705080705102,2.7909969221953643,92.50561604423743,74.62306196493263,0.0,79.52180630715078,10.0,-2.888361151876405,-15.275438576647806,0.0,-4.744446440618051,0.0,-inf
1325586939.0928864,1265298939.090474,1.1899111061093486,1551.4390830645727,b'IMRPhenomPv2_NRTidalv2',0.19506384369542054,0.4250114037315265,2415.258483961013,0.10646885055241731,10.0,1265298939.111555,4.586858573259162,-0.07613089108096117,1265298939.1053991,1265298939.0928864,-19.701479671638726,0.20820139434477927,44.09928133741701,0.6948284480001636,-0.017854714589372475,0.0,6.409162854916971,-0.011179956376497619,5.216458863386286,0.07249064948993282,24.34609935645998,0.919704414569233,434.84893054708283,1391.781817768485,0.0,8.292864290846627,-0.35686885845093985,0.7091014928025946,28.27793634866162,2.196072441900204,62.84197880218412,40.29638177083705,0.0,34.69346921933625,10.0,-3.0318082925236034,-9.382987892678127,0.0,-3.8854861047748406,0.0,-inf
1323313471.506454,1263025471.5065029,0.04387016414182146,284.6631891301473,b'IMRPhenomPv2_NRTidalv2',0.5694769085991017,0.20115417700046162,1023.2607133780317,-0.1684341403395982,10.0,1263025471.5146465,1.761763080844189,-0.14161679899469445,1263025471.5318828,1263025471.506454,-24.107776196507334,-0.12476905041999127,94.61377656900878,9.44415008967252,-0.7028137897879049,0.0,17.78808209249143,-0.1544644816316469,9.8497077354413,-0.6301578081971289,87.01485124688597,-0.33099356014811976,560.1308087317404,326.4557752431093,0.0,22.419290308104937,0.10379595895094768,0.29684535174242455,78.97539298569525,2.2900307486716063,113.6457329276533,94.86162316502082,0.0,104.51825203627091,10.0,-2.5868330679732203,-14.159385232479176,0.0,-3.9603605143927836,0.0,-inf
